"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"SG_UF";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SQ_CANDIDATO";"NR_ORDEM";"DS_URL"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;34;"https://twitter.com/restituibr"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;42;"https://t.me/evangelicoscomlula"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;33;"https://www.instagram.com/restituibr/"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;7;"https://www.tiktok.com/@lulanarede"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;8;"https://www.tiktok.com/@verdadenarede"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;14;"https://www.instagram.com/lulaversoficial/"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;18;"https://www.youtube.com/channel/UCwW78qtLPDYXtctXYvWWQug"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;1;"https://lula.com.br/"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;3;"https://lulaverso.com/"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;6;"https://www.tiktok.com/@luladublador"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;10;"https://www.instagram.com/lulaoficial/"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;16;"https://www.facebook.com/verdadenarede/"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;31;"https://twitter.com/lulaverso"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;32;"https://twitter.com/verdadenarede"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;47;"https://restituibrasil.com.br/"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;11;"https://www.instagram.com/lulacombr/"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;13;"https://www.instagram.com/luladublador/"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;15;"https://www.facebook.com/Lula"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;20;"https://www.youtube.com/channel/UCxVq00dUkSYX4emekTuRcSw"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;45;"https://lula.com.br/evangelicos-com-lula"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;41;"https://www.facebook.com/Evang%C3%A9licos-com-Lula-110274598449557/"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;40;"https://www.tiktok.com/@evangelicoscomlula"
"25/09/2022";"18:36:45";2022;"BR";2;"ELEIÇÃO ORDINÁRIA";544;"ELEIÇÃO GERAL FEDERAL 2022";280001607829;44;"https://www.kwai.com/ @restituibr"
